No.	NAME	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_L	Eta_F_A	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_y	Eta_sh_x	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_beta	Eta_D_beta_A
73	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
74	Cefoperazone	0.698095238095237	0.681818181818182	1.17045454545455	1.08824224121845	10.9560547064745	1.19291533874216	10.054092101971	0.228502093226615	1.33385319155448	0.0303148452626018	0.420880913539967	0	0.0356060601770878	0.933333333333333	0.443089430894307	0.89290780141844	0.0408302808302811	-0.214175526370649	0.0404255319148936	0.497564935064935	-8.5	-0.193181818181818
75	SCE-796	0.693209876543209	0.657142857142857	1.22857142857143	0.917463295295614	8.0042132323614	1.14467339284293	8.68023507338863	0.248006716382532	1.07355169424997	0.030672905549999	0.418032786885246	0	0.0352380946278572	0.906666666666666	0.445833333333332	0.858771929824561	0.0714927048260384	-0.175883838383838	0.0478947368421052	0.512605042016807	-3	-0.0857142857142857
76	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
77	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
78	Cyclacillin	0.598550724637681	0.652173913043478	0.847826086956522	1.22367956898832	7.86025914535191	0.602845214157788	2.81189724376763	0.122256401902941	0.999843610880458	0.0434714613426286	0.312883435582822	0.0920245398773006	0.0275362320244312	0.897101449275362	0.44375	0.808641975308642	0	-0.154800724637681	0.0884594739667203	0.526655896607432	-10.5	-0.456521739130435
79	Cefoperazone	0.698095238095237	0.681818181818182	1.17045454545455	1.08824224121845	10.9560547064745	1.19291533874216	10.054092101971	0.228502093226615	1.33385319155448	0.0303148452626018	0.420880913539967	0	0.0356060601770878	0.933333333333333	0.443089430894307	0.89290780141844	0.0408302808302811	-0.214175526370649	0.0404255319148936	0.497564935064935	-8.5	-0.193181818181818
80	Moxalactam	0.743827160493826	0.673611111111111	1.1875	0.959331841941422	8.07090162214468	1.2005075606194	9.03019555803754	0.250838765501043	1.15690281981778	0.0321361894393828	0.388090349075975	0.0308008213552361	0.0490740723907948	0.96574074074074	0.443999999999999	0.930701754385965	0.0572680207088812	-0.242559139784946	0.0350389863547758	0.466922339405561	-5.75	-0.159722222222222
81	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
82	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
83	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
84	Cefsulodin	0.712121212121211	0.659722222222222	1.25694444444444	0.92751787470993	8.15518757514539	1.20294673941353	8.82990199348687	0.245275055374635	1.27291043136774	0.0353586230935483	0.372047244094488	0.0492125984251969	0.0296296291053295	0.929629629629629	0.445454545454544	0.881196581196581	0.0738127544097696	-0.192853912256897	0.0484330484330484	0.50597609561753	-2.25	-0.0625
85	Ofloxacin	0.643064182194617	0.701923076923077	1.16346153846154	0.933886951332899	6.3368235280539	0.97270993796309	6.04309432505582	0.232426704809839	0.878082146890281	0.0337723902650108	0.482272360999194	0	0.0454212464392185	0.906959706959707	0.446478873239437	0.884479717813051	0.0508243232880913	-0.145760985667089	0.0224799891466558	0.501211631663974	-6.25	-0.240384615384615
86	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
87	Cephaloglycin	0.67536231884058	0.651785714285714	1.13392857142857	0.922442743598529	6.95563439807473	0.964388399001891	6.35180380996356	0.226850136070127	0.864561791961713	0.0308772068557755	0.414322250639386	0	0.0345238111913204	0.916666666666666	0.441772151898734	0.856989247311827	0.0556092324208268	-0.177980934521019	0.0596774193548387	0.507792207792208	-4.75	-0.169642857142857
88	Cefoperazone	0.698095238095237	0.681818181818182	1.17045454545455	1.08824224121845	10.9560547064745	1.19291533874216	10.054092101971	0.228502093226615	1.33385319155448	0.0303148452626018	0.420880913539967	0	0.0356060601770878	0.933333333333333	0.443089430894307	0.89290780141844	0.0408302808302811	-0.214175526370649	0.0404255319148936	0.497564935064935	-8.5	-0.193181818181818
89	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
90	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
91	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
92	Cephaloridine	0.655555555555556	0.660714285714286	1.19642857142857	0.911891396155445	7.17706590259825	0.888173670028237	6.36464799305995	0.227308856894998	0.716286104341807	0.025581646583636	0.35036496350365	0	0.0107142860069871	0.871428571428571	0.447368421052632	0.851724137931034	0.0646464646464646	-0.143540669856459	0.0197044334975369	0.561475409836066	-3.5	-0.125
93	Cefsulodin	0.712121212121211	0.659722222222222	1.25694444444444	0.92751787470993	8.15518757514539	1.20294673941353	8.82990199348687	0.245275055374635	1.27291043136774	0.0353586230935483	0.372047244094488	0.0492125984251969	0.0296296291053295	0.929629629629629	0.445454545454544	0.881196581196581	0.0738127544097696	-0.192853912256897	0.0484330484330484	0.50597609561753	-2.25	-0.0625
94	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
95	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
96	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
97	Cephalosporin C	0.708888888888889	0.657407407407407	0.990740740740741	0.976969197049437	7.46897884854394	0.872068610223321	5.3039845168837	0.196443870995692	0.813036634572361	0.0301124679471245	0.401639344262295	0	0.0481481477618217	0.981481481481481	0.44025974025974	0.893548387096774	0.0173995271867614	-0.251229621442387	0.0879330943847072	0.460377358490566	-8.75	-0.324074074074074
98	Ceftazidime	0.698275862068964	0.675675675675676	1.17567567567568	1.04843738909747	9.072148047416	1.09768486778858	8.41876013812969	0.227534057787289	1.26709181445431	0.0342457247149814	0.362068965517241	0.028735632183908	0.0297297295182943	0.924324324324324	0.445098039215685	0.8775	0.0482758620689657	-0.204901960784313	0.0468243243243244	0.508771929824562	-6.5	-0.175675675675676
99	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
100	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
101	Cyclacillin	0.598550724637681	0.652173913043478	0.847826086956522	1.22367956898832	7.86025914535191	0.602845214157788	2.81189724376763	0.122256401902941	0.999843610880458	0.0434714613426286	0.312883435582822	0.0920245398773006	0.0275362320244312	0.897101449275362	0.44375	0.808641975308642	0	-0.154800724637681	0.0884594739667203	0.526655896607432	-10.5	-0.456521739130435
102	Cefoperazone	0.698095238095237	0.681818181818182	1.17045454545455	1.08824224121845	10.9560547064745	1.19291533874216	10.054092101971	0.228502093226615	1.33385319155448	0.0303148452626018	0.420880913539967	0	0.0356060601770878	0.933333333333333	0.443089430894307	0.89290780141844	0.0408302808302811	-0.214175526370649	0.0404255319148936	0.497564935064935	-8.5	-0.193181818181818
103	Cefsulodin	0.712121212121211	0.659722222222222	1.25694444444444	0.92751787470993	8.15518757514539	1.20294673941353	8.82990199348687	0.245275055374635	1.27291043136774	0.0353586230935483	0.372047244094488	0.0492125984251969	0.0296296291053295	0.929629629629629	0.445454545454544	0.881196581196581	0.0738127544097696	-0.192853912256897	0.0484330484330484	0.50597609561753	-2.25	-0.0625
104	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
105	Ceftazidime	0.698275862068964	0.675675675675676	1.17567567567568	1.04843738909747	9.072148047416	1.09768486778858	8.41876013812969	0.227534057787289	1.26709181445431	0.0342457247149814	0.362068965517241	0.028735632183908	0.0297297295182943	0.924324324324324	0.445098039215685	0.8775	0.0482758620689657	-0.204901960784313	0.0468243243243244	0.508771929824562	-6.5	-0.175675675675676
106	Imipenem	0.638738738738739	0.65	0.95	0.972551953091335	5.93791367143937	0.667042671324798	3.54735599375357	0.177367799687678	0.600730334807067	0.0300365167403534	0.416370106761566	0	0.0316666662693024	0.926666666666666	0.442857142857143	0.822222222222222	0.0173712173712173	-0.178510378510378	0.104444444444444	0.505395683453238	-7	-0.35
107	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
108	Cephalexin	0.653333333333333	0.645833333333333	1.14583333333333	0.88950039160069	6.10592417401662	0.883478768638651	5.30766718390432	0.221152799329347	0.758408642079067	0.0316003600866278	0.43108504398827	0	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.0588888888888888	-0.151160862354892	0.0654320987654321	0.5328125	-3.5	-0.145833333333333
109	Moxalactam	0.743827160493826	0.673611111111111	1.1875	0.959331841941422	8.07090162214468	1.2005075606194	9.03019555803754	0.250838765501043	1.15690281981778	0.0321361894393828	0.388090349075975	0.0308008213552361	0.0490740723907948	0.96574074074074	0.443999999999999	0.930701754385965	0.0572680207088812	-0.242559139784946	0.0350389863547758	0.466922339405561	-5.75	-0.159722222222222
110	SCE-796	0.693209876543209	0.657142857142857	1.22857142857143	0.917463295295614	8.0042132323614	1.14467339284293	8.68023507338863	0.248006716382532	1.07355169424997	0.030672905549999	0.418032786885246	0	0.0352380946278572	0.906666666666666	0.445833333333332	0.858771929824561	0.0714927048260384	-0.175883838383838	0.0478947368421052	0.512605042016807	-3	-0.0857142857142857
111	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
112	Cyclacillin	0.598550724637681	0.652173913043478	0.847826086956522	1.22367956898832	7.86025914535191	0.602845214157788	2.81189724376763	0.122256401902941	0.999843610880458	0.0434714613426286	0.312883435582822	0.0920245398773006	0.0275362320244312	0.897101449275362	0.44375	0.808641975308642	0	-0.154800724637681	0.0884594739667203	0.526655896607432	-10.5	-0.456521739130435
113	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
114	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
115	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
116	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
117	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
118	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
119	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
120	Cyclacillin	0.598550724637681	0.652173913043478	0.847826086956522	1.22367956898832	7.86025914535191	0.602845214157788	2.81189724376763	0.122256401902941	0.999843610880458	0.0434714613426286	0.312883435582822	0.0920245398773006	0.0275362320244312	0.897101449275362	0.44375	0.808641975308642	0	-0.154800724637681	0.0884594739667203	0.526655896607432	-10.5	-0.456521739130435
