No.	NAME	SpMax1_Bh(m)	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax6_Bh(m)	SpMax7_Bh(m)	SpMax8_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax8_Bh(v)	SpMax1_Bh(e)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax6_Bh(e)	SpMax7_Bh(e)	SpMax1_Bh(p)	SpMax5_Bh(p)	SpMax7_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax8_Bh(i)	SpMax2_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin5_Bh(m)	SpMin6_Bh(m)	SpMin7_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin5_Bh(v)	SpMin6_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(e)	SpMin5_Bh(e)	SpMin8_Bh(e)	SpMin1_Bh(p)	SpMin2_Bh(p)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin7_Bh(p)	SpMin8_Bh(p)	SpMin4_Bh(i)	SpMin6_Bh(i)	SpMin7_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
525	Cefamandole	4.13954289894818	3.98136299243141	3.85606815837764	3.556502026556	3.34913423043394	3.25424058821842	2.7803716345966	3.89254458507596	3.82613597100458	2.71516848112688	4.00520970380977	3.83090629858771	3.59091621201457	3.19030438533031	2.99823072074294	3.90361254299689	3.20630675932695	2.9119313957108	4.03464864615677	3.93302346460114	2.97054121065694	7.43364915039863	6.99904926108428	6.44387501596693	5.21387518964507	4.72799901063698	4.38548803079663	2.03281242476104	1.92254625471231	1.70123444589519	1.65865673390487	1.46268436109947	1.1993053438257	1.18054905632457	1.11388045181627	2.04282069722727	1.51452284660648	1.30341557350808	1.9197792041077	1.87699173032029	1.5639022839743	1.30573271054838	0.885927737636028	2.0548341323064	1.98595548242337	1.78714152165155	1.70843548338592	1.29397186246378	1.10440520672988	1.38679266657742	1.04232653437646	0.948997465789195	1.31204171455264	1.13060733370446	0.995257765715351	0.760356246153249	0.600355664519329	0.533790217990317	0.21755179917236	0.168083538371165
526	Sulbenicillin	4.74108665420293	4.14250079230194	3.79274100542806	3.5244520228382	3.22382620806126	2.8345492971675	2.69021019701315	3.95952457922526	3.85193364772705	2.64351586251865	4.07025281719897	3.75989780438787	3.56493259917319	3.20767126841097	2.87364625672646	4.02729668372971	3.01253963087476	2.73544860492013	4.06782379276331	3.97374957047508	2.92543198099093	7.60877129443632	7.42252606365047	6.9991075467709	6.999	6.999	4.7392894493011	2.03115451071089	1.90399843929005	1.80910945806205	1.48611595149992	1.41678584666846	1.29250678674447	1.18054905632457	0.996118458488596	2.06104245064384	1.39908228698682	1.30812642080203	1.95369641679354	1.76952177878363	1.68153078481794	1.1263089056949	0.885927737636028	2.04573236571435	1.96497389742896	1.8118576537206	1.71215214690955	1.2391950791983	1.06232042872336	1.62242011414024	0.996214201172477	0.820555613462996	1.24610122774006	1.20226970323101	1.16187072306039	0.815445670768754	0.469096288294861	0.457790789221866	0.217551799172362	0.0806392910340593
527	BL-S217	4.11462109991794	4.02102044701421	3.64905335049779	3.53902514377195	3.39107640738355	3.13576829215566	2.93755831130825	3.87279720579977	3.81279559127624	2.71516848112688	3.99612514450747	3.65381576226999	3.52407344726936	3.17499061106041	3.16494778785717	3.88627435375365	3.22779479764054	2.9607143168352	4.02610078217641	3.97099223104378	2.97397966727353	7.43587282649483	7.42305972575136	6.99904881630624	4.78608345173974	4.51964054910167	4.26016948768695	1.99281891349509	1.93374755660674	1.73261922522435	1.6495054314711	1.53153692636857	1.46520294795253	1.21599532106247	1.18054905632457	2.04143101211498	1.54282983478514	1.42298733358114	1.89258113527645	1.87714749349673	1.56450089961984	1.33630869342601	0.885927737636028	2.05122834677513	2.03455372074744	1.79425921566981	1.67107534886267	1.31871942408377	1.14018021871657	1.38756537364418	1.06937648592707	1.02005326632084	1.30550994083342	1.0999879496806	0.970191257097223	0.799969850166034	0.694761942256743	0.56510194999901	0.484596692240377	0.217551799172362
528	Cefotaxime	4.21996004761905	4.10097970955856	3.6152142538268	3.51433442727241	3.35940307686888	3.04930681460222	2.93748577655416	3.87178611173896	3.76305108840055	2.68535678118325	3.99681604251115	3.63537809633531	3.50039720081206	3.20235544352464	3.17478671991242	3.88620873437968	3.18762241424487	2.89674819552039	4.02308815793551	3.88095747715782	3.00490261602485	7.43610761343569	7.42336885406214	6.99904883556063	5.16511774758924	4.90239317295537	4.51942683057609	1.93367816073546	1.73418610048593	1.66196800965588	1.6036606545205	1.51145618213843	1.33468820489162	1.22263496116235	1.14298707847775	2.03244965173222	1.53307620732962	1.49132334150889	1.88662990138473	1.61519738857788	1.49615799648902	1.30450479336137	0.996966256957146	2.05041721603009	1.82899852876137	1.74246400113919	1.60797789683154	1.32408361864299	1.25180594220726	1.34363212758131	1.09982890452817	1.02011517196736	1.30448811120316	0.965474377772639	0.70054475814962	0.687650222573845	0.567461744363553	0.486965335842044	0.330884288041127	0.141680929048455
529	Cefaclor	4.15527724142435	3.86392040928982	3.68173709502206	3.44984871105276	3.17093015136942	2.80320940577248	2.68665029941868	3.88445337996821	3.81571925491702	2.43339669578032	3.99301634698796	3.57418051630123	3.40085377643646	2.91455778226143	2.85403292340882	3.890350676568	2.98515355961693	2.63703377045782	4.02190173658302	3.93046214453195	2.77119088073218	7.4327295172485	6.999048926307	5.00923752395128	4.78744167833862	4.68948201800292	4.19640002540155	2.04003739763261	1.89080251644092	1.60569982118639	1.4831476315217	1.18054905632457	1.12870425021716	1.00923460483512	0.98701607022563	2.04237510947973	1.24572833634681	1.12233201566644	1.92378730854354	1.85598121506598	1.48328491007047	1.00518346537536	0.626707616956693	2.05182317180384	1.98508202845289	1.69420141340214	1.53436682685643	1.06232042872336	0.926100308103822	1.28562394306885	0.820555613462995	0.729669933864069	1.27701600263546	1.13839420230216	0.827429339969755	0.627663229691187	0.224887351268322	0.21755179917236	0.052729514891624	0
530	Cefotaxime	4.21996004761905	4.10097970955856	3.6152142538268	3.51433442727241	3.35940307686888	3.04930681460222	2.93748577655416	3.87178611173896	3.76305108840055	2.68535678118325	3.99681604251115	3.63537809633531	3.50039720081206	3.20235544352464	3.17478671991242	3.88620873437968	3.18762241424487	2.89674819552039	4.02308815793551	3.88095747715782	3.00490261602485	7.43610761343569	7.42336885406214	6.99904883556063	5.16511774758924	4.90239317295537	4.51942683057609	1.93367816073546	1.73418610048593	1.66196800965588	1.6036606545205	1.51145618213843	1.33468820489162	1.22263496116235	1.14298707847775	2.03244965173222	1.53307620732962	1.49132334150889	1.88662990138473	1.61519738857788	1.49615799648902	1.30450479336137	0.996966256957146	2.05041721603009	1.82899852876137	1.74246400113919	1.60797789683154	1.32408361864299	1.25180594220726	1.34363212758131	1.09982890452817	1.02011517196736	1.30448811120316	0.965474377772639	0.70054475814962	0.687650222573845	0.567461744363553	0.486965335842044	0.330884288041127	0.141680929048455
531	Nocardicin B	3.9616445413993	3.87826044742824	3.7433777000871	3.65634526097384	3.32862388412253	3.11657484901515	2.87188553019052	3.90815537220238	3.85230682161025	2.71516848112688	4.0122883080575	3.80780339452814	3.75865612381007	3.36723185017119	3.23816515765686	3.90062956958462	3.27492166431977	2.9541565726897	4.04361317821636	3.9498840779762	3.05267200552614	7.6057576415465	7.42346257126831	6.9990987642545	6.99899999999999	6.54154530723738	6.47065378369043	2.03537812290882	2.00507519970245	1.91455503624945	1.87919389129024	1.51905076871537	1.43678720095208	1.33278477692123	1.18054905632457	2.06311982633141	1.58753366245556	1.50528582401953	1.93480781024835	1.9053358629655	1.74616250691439	1.36668582768545	0.885927737636028	2.08059821417377	2.01305996604999	1.94697430413862	1.91115422404896	1.45774030789438	1.25925208545645	1.64133537335952	1.22558671954012	1.08766058195172	1.27264507557376	1.19879742078304	1.08773563168064	1.06427919078629	0.582405072287936	0.560690708781485	0.366493026441508	0.217551799172361
532	Piperacillin	4.14747367936946	3.89421719736887	3.79887396010342	3.55507952938933	3.30784874002252	3.26624232586648	3.10727487869637	3.90576291365569	3.83305131000195	2.95805483823644	4.02553756659074	3.85615932081784	3.61048254970775	3.38560153172837	3.25809229034817	3.91750733373806	3.28901848464909	2.99588743004727	4.05803121869927	3.95901439755947	3.18795649333882	7.49986068228476	7.42589268532611	7.42205196178259	7.3510879206735	6.99904862835926	4.75090129936183	2.03974823719587	1.9320701586941	1.90403909664486	1.81066188870931	1.72616598179221	1.55028338550581	1.41678584666846	1.30701381159644	2.03908961413952	1.71343262025744	1.59600510396907	1.92399735260887	1.76916397940033	1.75449740660539	1.46196290254556	1.06933143824251	2.05137828384432	1.99658549433154	1.96070541438322	1.8103795875056	1.42362619323668	1.341020459568	1.64857071130793	1.30162899644003	1.08250477883766	1.22332862032618	1.19083656990907	1.18004143385602	1.13921784494639	0.917699339124519	0.698682986232826	0.469096288294859	0.455743619146946
533	Cefmetazole	4.14862972628045	3.98767811731893	3.89473822139994	3.56488114331686	3.32405846039776	3.24391341574244	2.9521069620916	3.87495959521219	3.59593013107351	2.78310622565166	4.00126939518134	3.64826222880456	3.52281336175739	3.19127586410012	3.16355058915001	3.88913670530754	3.1192085279817	2.93802547165855	4.02473018276848	3.91684915589414	3.10240742238558	7.4327492890686	6.99904960849082	6.81802883060446	5.21384448688237	4.66434736004134	4.2865736055087	1.90763455993092	1.70475259189564	1.67584204805806	1.59398152434494	1.50332786626793	1.41732398634484	1.19454567719083	1.09440399544107	2.02481085109416	1.49383832735596	1.44012928040954	1.88316047861617	1.5921195655882	1.50116446406734	1.24262877873224	0.990232882455246	2.04874332149973	1.79285433318213	1.74125137381885	1.622245815462	1.36135841346591	1.29326373916069	1.37159131612585	1.05920837745515	1.02594098348447	1.28687354252563	0.981386348101477	0.898548003684756	0.756483473331276	0.575897235767508	0.56101290958222	0.511643540371135	0.15103649026237
534	Ceftriaxone	4.22115902791079	4.12458064198147	3.92721036290282	3.61368566620565	3.38608004681177	3.34551726337441	3.05144641013599	3.87692291941398	3.76386329454215	2.90994519259092	3.99758191880526	3.76329681330757	3.58114809005233	3.24622599161781	3.20351376061024	3.89703972297893	3.21547478277222	2.98377175820509	4.02428689903054	3.88055883832477	3.17964078552027	7.50134751249747	7.42337469352764	7.35427760320851	6.99904878623764	5.16518396105101	4.90243831101451	1.92663788196335	1.70703688332597	1.67590293234002	1.60565583500357	1.5111676410051	1.38382179020482	1.33439078301171	1.19145793703865	2.02996564167972	1.53316877323389	1.49257130508907	1.88840052566294	1.63009866629386	1.57835225642256	1.30462698572121	1.04633814820353	2.04564814591387	1.86772459697028	1.80792517884668	1.643844950997	1.45818632670954	1.31739029912939	1.42835812024881	1.1016953612501	1.09975779222056	1.3107815010316	0.997683954267831	0.732952927077584	0.692275108758232	0.567712667277676	0.545546495721302	0.330889137183896	0.231799493235293
535	Sulbenicillin	4.74108665420293	4.14250079230194	3.79274100542806	3.5244520228382	3.22382620806126	2.8345492971675	2.69021019701315	3.95952457922526	3.85193364772705	2.64351586251865	4.07025281719897	3.75989780438787	3.56493259917319	3.20767126841097	2.87364625672646	4.02729668372971	3.01253963087476	2.73544860492013	4.06782379276331	3.97374957047508	2.92543198099093	7.60877129443632	7.42252606365047	6.9991075467709	6.999	6.999	4.7392894493011	2.03115451071089	1.90399843929005	1.80910945806205	1.48611595149992	1.41678584666846	1.29250678674447	1.18054905632457	0.996118458488596	2.06104245064384	1.39908228698682	1.30812642080203	1.95369641679354	1.76952177878363	1.68153078481794	1.1263089056949	0.885927737636028	2.04573236571435	1.96497389742896	1.8118576537206	1.71215214690955	1.2391950791983	1.06232042872336	1.62242011414024	0.996214201172477	0.820555613462996	1.24610122774006	1.20226970323101	1.16187072306039	0.815445670768754	0.469096288294861	0.457790789221866	0.217551799172362	0.0806392910340593
536	Cefuroxime	4.10785774769047	3.8794739546422	3.5699404038141	3.45589332595596	3.32419375223516	3.04879533803434	2.92070283050708	3.87183066111137	3.76927627879247	2.63793616766748	4.00143441931115	3.62650347171681	3.47319209078502	3.20046068399642	3.16265835526221	3.87740918571962	3.05092807015372	2.89309911718768	4.0253024731935	3.90830991896764	2.94720508297445	7.44357743152357	7.42337444025021	6.99904879858017	5.11417533719701	4.91898677606643	4.83597322908198	1.93254344099312	1.72214706498341	1.65620976107288	1.5918490277671	1.47041806659706	1.38761549697456	1.18878233603462	1.14106569699882	2.03219710624737	1.53589113232081	1.49271905708371	1.886272743695	1.62109781160553	1.49490326856686	1.21072128925909	0.965946018054866	2.05052114943088	1.83236010875471	1.72640316224987	1.58662884442486	1.32046031062761	1.29103927899578	1.35842705941807	1.09740262237179	1.00901625543002	1.30434779762441	0.963470193609886	0.75233594951062	0.576130419791398	0.502776585119726	0.443687523934976	0.147233687845271	0.0375027066709592
537	Ceftizoxime	4.21942656031802	4.08751008763318	3.59391097458046	3.4139802165292	3.04731498559378	2.74114661368461	2.6928322339044	3.85094888132067	3.75705885964441	2.39456218925967	3.98102265224362	3.54910547984672	3.40415005775655	3.1346852383917	2.88042312118863	3.87028922848457	2.9851158832	2.53702450617111	4.01008327881908	3.87734876188633	2.71053168276374	7.43319657682118	6.9990489467826	5.16504851107691	4.90234073058725	4.44965837350797	4.4003230768039	1.91960148858119	1.66975327937219	1.58714129513046	1.50307413385995	1.33382867753157	1.14405427899428	1.08065172906859	0.729256219504946	2.02289062075651	1.48693850396668	1.25038582642195	1.86959734451525	1.59704897317721	1.40795009319346	1.1811569255395	0.475463038333781	2.04085736821747	1.80489844489765	1.6135589010461	1.53698402740834	1.24704350720712	0.848519523071779	1.28486728305385	1.00509243045151	0.950796680937529	1.27299023045064	0.842020362251256	0.687631419159159	0.567412549758061	0.330913425463874	0.252644823131008	0.0663091537510731	0
538	Ceftizoxime	4.21942656031802	4.08751008763318	3.59391097458046	3.4139802165292	3.04731498559378	2.74114661368461	2.6928322339044	3.85094888132067	3.75705885964441	2.39456218925967	3.98102265224362	3.54910547984672	3.40415005775655	3.1346852383917	2.88042312118863	3.87028922848457	2.9851158832	2.53702450617111	4.01008327881908	3.87734876188633	2.71053168276374	7.43319657682118	6.9990489467826	5.16504851107691	4.90234073058725	4.44965837350797	4.4003230768039	1.91960148858119	1.66975327937219	1.58714129513046	1.50307413385995	1.33382867753157	1.14405427899428	1.08065172906859	0.729256219504946	2.02289062075651	1.48693850396668	1.25038582642195	1.86959734451525	1.59704897317721	1.40795009319346	1.1811569255395	0.475463038333781	2.04085736821747	1.80489844489765	1.6135589010461	1.53698402740834	1.24704350720712	0.848519523071779	1.28486728305385	1.00509243045151	0.950796680937529	1.27299023045064	0.842020362251256	0.687631419159159	0.567412549758061	0.330913425463874	0.252644823131008	0.0663091537510731	0
539	LY097964	4.21973278526513	4.09789049831299	3.60355633614279	3.44283726041187	3.04987213024724	2.94833635331631	2.72358575444566	3.86862285859116	3.76263494492616	2.5708661851742	3.99261897313478	3.58830971122005	3.42167967176067	3.18955113100315	2.91455769010096	3.88486433843846	2.98681841101246	2.75557847154893	4.0208343933629	3.8807874330742	2.97354323598554	7.43319921856134	6.99904899393841	5.16507750085032	4.90235844421027	4.44994679445794	4.41276232823946	1.94768445105744	1.73361776817565	1.62202042363829	1.51718000500083	1.33685525010478	1.29639161402	1.14338001581233	1.06342347954082	2.03404750936859	1.4950272447728	1.31201593516933	1.88813389586474	1.61356110932705	1.47330675985639	1.18117768545425	0.903143202510609	2.04915778766898	1.81730930204493	1.67000292990316	1.53698715353775	1.25222294651921	1.14380717349419	1.28634655587683	1.0296947646802	0.967345686336635	1.29784570082045	0.945497665113609	0.692460963102019	0.56747776065113	0.499286227097552	0.330886784675317	0.150463673313114	0.0372335930512769
540	Piperacillin	4.14747367936946	3.89421719736887	3.79887396010342	3.55507952938933	3.30784874002252	3.26624232586648	3.10727487869637	3.90576291365569	3.83305131000195	2.95805483823644	4.02553756659074	3.85615932081784	3.61048254970775	3.38560153172837	3.25809229034817	3.91750733373806	3.28901848464909	2.99588743004727	4.05803121869927	3.95901439755947	3.18795649333882	7.49986068228476	7.42589268532611	7.42205196178259	7.3510879206735	6.99904862835926	4.75090129936183	2.03974823719587	1.9320701586941	1.90403909664486	1.81066188870931	1.72616598179221	1.55028338550581	1.41678584666846	1.30701381159644	2.03908961413952	1.71343262025744	1.59600510396907	1.92399735260887	1.76916397940033	1.75449740660539	1.46196290254556	1.06933143824251	2.05137828384432	1.99658549433154	1.96070541438322	1.8103795875056	1.42362619323668	1.341020459568	1.64857071130793	1.30162899644003	1.08250477883766	1.22332862032618	1.19083656990907	1.18004143385602	1.13921784494639	0.917699339124519	0.698682986232826	0.469096288294859	0.455743619146946
541	BL-S217	4.11462109991794	4.02102044701421	3.64905335049779	3.53902514377195	3.39107640738355	3.13576829215566	2.93755831130825	3.87279720579977	3.81279559127624	2.71516848112688	3.99612514450747	3.65381576226999	3.52407344726936	3.17499061106041	3.16494778785717	3.88627435375365	3.22779479764054	2.9607143168352	4.02610078217641	3.97099223104378	2.97397966727353	7.43587282649483	7.42305972575136	6.99904881630624	4.78608345173974	4.51964054910167	4.26016948768695	1.99281891349509	1.93374755660674	1.73261922522435	1.6495054314711	1.53153692636857	1.46520294795253	1.21599532106247	1.18054905632457	2.04143101211498	1.54282983478514	1.42298733358114	1.89258113527645	1.87714749349673	1.56450089961984	1.33630869342601	0.885927737636028	2.05122834677513	2.03455372074744	1.79425921566981	1.67107534886267	1.31871942408377	1.14018021871657	1.38756537364418	1.06937648592707	1.02005326632084	1.30550994083342	1.0999879496806	0.970191257097223	0.799969850166034	0.694761942256743	0.56510194999901	0.484596692240377	0.217551799172362
