No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_7	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_m_2	P_VSA_v_3	P_VSA_e_6	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_3	P_VSA_s_5	P_VSA_ppp_L	P_VSA_ppp_P	P_VSA_ppp_N	P_VSA_ppp_D	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
368	Cephalosporin C	0	120.373001674091	0	176.573183650556	14.1854628383465	11.7711019965903	173.472765122632	227.395490207148	160.266727042876	0	34.2307354260268	39.5062738890922	2.75674755352504	109.39094434071	87.5782334551669	0	32.2195411635482	55.3586922916187	354.765029777958	54.0322520490908	74.0962304563503	18.0107506830303	43.0087113318883	32.8971874720655	53.2450787759982	18.0107506830303	0	37.8019475713833	0	46.8905182452329	211.866901410153	165.442758883536	78.5590949912483	0	0	32.2195411635482	0	2.53453173920001	103.32314515022	49.8411555398863	29.7928829490355	11.7711019965903	4.70464993506731	18.1866529338839	0
369	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
370	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
371	LY097964	19.7082616676244	48.6572947133817	40.5462612340121	113.857803657269	37.0616946101084	23.5422039931806	169.437146865355	156.104661350493	86.6535448296958	0	53.5173155141985	73.4956390488465	19.5422771016553	146.5552316647	119.834817034947	0	63.4972288960419	56.3375881389049	242.758206180188	90.2176435257954	92.4774816053759	18.0107506830303	75.508008108672	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	154.662769624942	113.894168307955	53.4141679588306	16.7855295481303	0	63.4972288960419	19.3998619285743	12.0107792126301	67.4042744932554	73.383359533067	20.3545029939598	3.2574939983515	0	9.40929987013462	0
372	Cefamandole	8.39637686467508	49.5569854617389	90.0645805280718	144.059504632554	8.84079971255238	11.7711019965903	229.234510279361	203.189069336854	75.4347810972533	42.6833431609212	25.4040958848121	78.2727620381409	52.5007256304658	156.177583553419	147.961052580944	0	64.4390823270964	83.5219702538477	321.307193595028	72.6556132995711	92.1834383491184	18.0107506830303	118.191469595727	0	26.6225393879991	60.6940938439515	102.780440205904	140.582387777287	0	149.670958451137	153.137040510849	112.461560264368	53.4141679588306	1.77657064560503	0	48.8825485981885	79.6007785306988	39.4521205437806	92.5934723375218	96.9255635262476	6.71469803470048	0	0.693079165467267	9.40929987013462	0
373	Sulbenicillin	17.6504085237802	71.8434479614617	54.6446312403127	135.871731072269	3.18557495074004	11.7711019965903	197.014969115813	156.648301353749	190.374345146976	0	38.7854731008055	66.6908102227258	7.26339387316204	105.476283323531	123.824153783216	0	39.4829350367102	84.341218746506	347.022646500725	21.1350645770253	51.5291140191233	18.0107506830303	100.436762005219	0	50.7083833844364	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	188.106525075651	96.9883749938795	50.2898540648355	44.3129520701807	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.9780919078625	0	4.70464993506731	4.70464993506731	0
374	Sulbenicillin	17.6504085237802	71.8434479614617	54.6446312403127	135.871731072269	3.18557495074004	11.7711019965903	197.014969115813	156.648301353749	190.374345146976	0	38.7854731008055	66.6908102227258	7.26339387316204	105.476283323531	123.824153783216	0	39.4829350367102	84.341218746506	347.022646500725	21.1350645770253	51.5291140191233	18.0107506830303	100.436762005219	0	50.7083833844364	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	188.106525075651	96.9883749938795	50.2898540648355	44.3129520701807	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.9780919078625	0	4.70464993506731	4.70464993506731	0
375	LY097964	19.7082616676244	48.6572947133817	40.5462612340121	113.857803657269	37.0616946101084	23.5422039931806	169.437146865355	156.104661350493	86.6535448296958	0	53.5173155141985	73.4956390488465	19.5422771016553	146.5552316647	119.834817034947	0	63.4972288960419	56.3375881389049	242.758206180188	90.2176435257954	92.4774816053759	18.0107506830303	75.508008108672	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	154.662769624942	113.894168307955	53.4141679588306	16.7855295481303	0	63.4972288960419	19.3998619285743	12.0107792126301	67.4042744932554	73.383359533067	20.3545029939598	3.2574939983515	0	9.40929987013462	0
376	Carbenicillin	17.6504085237802	74.3801433530236	47.3812373671506	123.418404069207	3.18557495074004	11.7711019965903	197.014969115813	159.184996745311	171.206320109213	0	38.7854731008055	73.4055082574263	0	112.190981358232	123.275457944755	0	32.2195411635482	91.0559167812065	330.391316854524	21.1350645770253	58.2438120538238	18.0107506830303	100.436762005219	0	53.2450787759982	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	171.475195429449	124.669997417859	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.429396069401	0	4.70464993506731	4.70464993506731	0
377	Ceftazidime	17.6504085237802	77.3855384433658	68.9750036543024	171.158725476663	55.1565347625387	23.5422039931806	228.292656848306	194.498302735082	182.425083841655	0	82.5430642705038	97.7560220981031	21.4413698607503	201.740456229357	173.120948840509	0	63.4972288960419	109.623719944467	376.923386576738	92.1167362848905	101.297883982061	18.0107506830303	112.761954790853	34.7962802311605	53.2450787759982	50.9079381550958	107.392460372738	165.922906661212	0	154.282978617971	204.372382901515	165.661634728372	53.4141679588306	16.7855295481303	1.89909275909503	63.4972288960419	28.8761094020045	17.6504085237802	124.855650380627	73.383359533067	63.2705516092873	23.4580384927667	0	9.40929987013462	0
378	Moxalactam	19.2794342704094	79.872218984425	37.9049898937205	240.602248635806	8.84079971255238	11.7711019965903	208.786071112403	241.582710721443	143.263051290592	21.9997757752129	29.0967900194991	86.3942700051455	52.5007256304658	167.99178565511	127.555713519087	0	32.2195411635482	95.3361723555393	406.845537787249	72.6556132995711	70.3712893549576	18.0107506830303	76.4956809587488	0	53.2450787759982	60.6940938439515	93.3041927324736	131.106140303857	0	122.667751836452	215.787564337	186.228802459998	53.4141679588306	1.77657064560503	0	16.6630074346403	51.1720361104085	58.4046154906409	79.0346350017182	136.831254399063	13.429396069401	0	5.39772910053458	4.70464993506731	0
379	Cephaloglycin	8.82520426189009	86.1468670684914	47.3812373671506	126.651784064158	17.3710377890865	11.7711019965903	197.014969115813	203.189069336854	111.579596017277	0	68.3495319423824	77.0677156495923	2.75674755352504	148.1739951455	126.361284259957	0	32.2195411635482	94.1417430964089	314.768665354131	54.0322520490908	70.1548426309164	18.0107506830303	94.797132694069	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	88.368759889274	0	97.4573305631236	168.924639251626	113.675292463119	78.5590949912483	0	0	32.2195411635482	47.3812373671506	3.18557495074004	71.765979943939	120.467767519428	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
380	Cefazolin	8.82520426189009	51.6626898037239	0	198.704788019467	4.96214559634507	11.7711019965903	213.427790025493	167.875763347083	75.4347810972533	0	45.1900918442615	19.3095728555751	85.8267404997463	150.326405199583	140.061547090321	0	95.7167700595901	44.3447770307313	243.310544444336	105.981628168852	122.617750149431	18.0107506830303	107.72754927222	0	26.6225393879991	18.0107506830303	125.672417845362	132.196677684251	0	172.562936090595	110.882524747143	69.7782171034472	53.4141679588306	1.77657064560503	0	82.208563467469	63.4972288960419	45.0917498549306	84.1970954728467	49.8411555398863	30.1396708943174	0	4.70464993506731	4.70464993506731	0
381	Penicillin N	17.6504085237802	114.880926042689	0	123.418404069207	0	11.7711019965903	208.786071112403	180.311082220786	194.748524102394	0	46.3890683184055	22.8386959395356	0	102.124951730007	80.312240844464	0	32.2195411635482	48.0926996809158	342.162418851115	54.0322520490908	62.6618323206838	18.0107506830303	57.4735449049284	32.8971874720655	53.2450787759982	18.0107506830303	0	0	0	40.0485049926106	204.372382901515	157.567184889925	50.2898540648355	0	0	32.2195411635482	0	20.1849402629802	146.322287437484	35.313305989771	25.2004980659913	0	4.70464993506731	4.70464993506731	0
382	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
383	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
384	Ceftriaxone	19.2794342704094	49.5569854617389	40.5462612340121	173.556957592239	56.8490159387438	24.2352831586479	225.198892022084	179.646865343673	136.943398894531	0	65.379123329301	91.9943949491235	19.5422771016553	194.80402394962	162.627600585239	0	95.7167700595901	66.910830525649	316.590264238205	127.893193423971	135.699092552883	18.0107506830303	98.9023450103302	32.8971874720655	44.5107679575394	50.9079381550958	58.969785040922	194.677993977964	0	153.638232219932	204.523796292563	159.929115690418	78.5590949912483	16.7855295481303	16.7855295481303	63.4972288960419	51.6194030921225	11.5819518154151	91.8461692347933	73.3833595330669	20.3545029939598	8.65522309888608	0	14.1139498052019	0
385	Cephaloridine	0	53.2975307945667	55.0303111290972	119.756823307889	21.2804151031703	24.9006052324371	204.750452855126	214.960171333444	75.4347810972533	0	44.7698315589978	75.6982852239288	4.65584031262008	125.123957095547	165.587028655468	0	63.4972288960419	102.089799759426	290.394952430698	23.0341573361204	92.4618773739408	18.0107506830303	116.598572953133	1.89909275909503	26.6225393879991	18.0107506830303	107.660333012373	114.184592851262	0	154.550851257606	102.057320485252	69.7782171034472	53.4141679588306	0	1.89909275909503	63.4972288960419	18.9524949468603	17.1253212353767	71.4805698715753	99.4600952654476	53.7991060210618	20.2005444944152	4.70464993506731	4.70464993506731	0
386	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
387	Cefmetazole	19.2794342704094	51.3563669584534	0	171.661138898056	36.7145805315278	11.7711019965903	261.454051442909	203.189069336854	75.4347810972533	10.9998878876064	58.2628331512421	55.1907535038798	52.5007256304658	165.954312285588	158.897966706946	0	96.6586234906446	62.239343216301	289.623738321714	103.714969069287	123.016786058641	34.6124970609255	99.8441984413846	0	26.6225393879991	18.0107506830303	52.2136278880131	90.0155754593964	0	99.1041461332459	152.396110525377	80.7781049910536	53.4141679588306	1.77657064560503	31.0593557697155	81.1020897617367	32.2195411635482	36.2665455930406	127.018733736437	91.7844874076767	6.71469803470048	0	5.39772910053458	4.70464993506731	0
388	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
389	Piperacillin	26.4756127856703	78.3340954619998	47.3812373671506	176.402859969476	3.18557495074004	16.0469245344426	302.954887085126	203.189069336854	256.809480163819	0	78.187168859671	80.3759326307127	0	158.563101490384	145.388199605886	0	32.2195411635482	113.168658442338	459.998549500674	45.3944430480457	71.5313494530652	36.0215013660606	109.261966267109	0	26.6225393879991	36.0215013660606	50.5668123178907	110.265966252861	0	110.484653652596	203.967714368176	94.0375955744675	103.704022023666	25.1449270324178	0	32.2195411635482	47.3812373671506	29.6611877364103	135.799234988448	153.024325955674	6.71469803470048	0	4.70464993506731	4.70464993506731	13.6851224079869
390	Aztreonam	26.4756127856703	70.2376947226613	47.571130509648	155.414008173924	33.8761196593684	11.7711019965903	160.759809694987	86.0216893742074	236.906414869189	0	68.662280050821	59.4270066923722	23.8103988237662	144.874816291323	94.5654830124581	0	38.3025570081296	56.2629260043284	322.928104243397	88.611890286995	53.4159271892054	18.0107506830303	57.753300518164	32.8971874720655	50.7083833844364	50.9079381550958	58.969785040922	79.6982837580128	0	65.1929956311839	229.828916809606	137.980012304393	50.2898540648355	62.6170422735056	0	31.2776877324937	19.3998619285743	26.4756127856703	113.588991731259	35.313305989771	9.47144558822552	10.2823632739874	0	9.40929987013462	0
391	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
392	Moxalactam	19.2794342704094	79.872218984425	37.9049898937205	240.602248635806	8.84079971255238	11.7711019965903	208.786071112403	241.582710721443	143.263051290592	21.9997757752129	29.0967900194991	86.3942700051455	52.5007256304658	167.99178565511	127.555713519087	0	32.2195411635482	95.3361723555393	406.845537787249	72.6556132995711	70.3712893549576	18.0107506830303	76.4956809587488	0	53.2450787759982	60.6940938439515	93.3041927324736	131.106140303857	0	122.667751836452	215.787564337	186.228802459998	53.4141679588306	1.77657064560503	0	16.6630074346403	51.1720361104085	58.4046154906409	79.0346350017182	136.831254399063	13.429396069401	0	5.39772910053458	4.70464993506731	0
